id,prediction
n02a5bc877ac8c1a,0.29816800355911255
n02b1158d3f254a9,0.5767726302146912
n02b33bc57bb83ad,0.5290006399154663
n02b79b2fba30bda,0.5666266083717346
n02d5412bf161c20,0.5048549771308899
n02e919b006fbcf1,0.35870736837387085
n02feb598c4ccb95,0.5101115703582764
n0307fc25c80a049,0.5454471111297607
n030c24415ae8b33,0.3377421796321869
n031d2886dd33673,0.4967714548110962
n0321f25a4a51d67,0.343792200088501
n032d02c813f0a98,0.3945496380329132
n033a5daa8f6d7a2,0.445961594581604
n034948f3eb44cf9,0.3335278332233429
n034fc578a2473df,0.4291430115699768
n0353f2d79dcbbce,0.29910486936569214
n0363807cb5be197,0.1899062842130661
n036e2db765cd45e,0.4016108214855194
n03a4fb7cc5c822e,0.5744116902351379
n03b195447bdfe13,0.6157866716384888
n03bae509e10725e,0.31998664140701294
n03bc5ae0edd33c3,0.4888879656791687
n03bf5beafdea578,0.4669203758239746
n03d2c289ef014d6,0.5688869953155518
n03d468f9ec56e18,0.3521222174167633
n03d6e3f25c1dd06,0.24605122208595276
n03db2602eddc895,0.5618365406990051
n03e4920d3827929,0.46815645694732666
n03e619ca30ab8fb,0.4747149646282196
n03fd5253714bb6f,0.514563262462616
n04296ca6bbec507,0.5784510970115662
n0433dc77d0bc5cf,0.4090616703033447
n04368c4fea6b800,0.30682608485221863
n04501cbf5751dbe,0.5523650646209717
n0457564595ae410,0.621602475643158
n046baff324621b7,0.4175131022930145
n0470d5ce7a4faa7,0.41486799716949463
n0484b2912bd73e7,0.48037189245224
n048dc8ad5255c3f,0.4339718818664551
n048f198ec477d52,0.39364251494407654
n0492685c360f878,0.5768404006958008
n0496ccd4b8370ef,0.389393150806427
n04a115a6b332117,0.41917532682418823
n04a2fef8487d586,0.3118506073951721
n04a7114709d5407,0.4044637382030487
n04b79ca62502232,0.33813586831092834
n04bc2c4ea0196d9,0.5527806878089905
n04d82eb55086908,0.4167937636375427
n04e2ea466d2f560,0.45159947872161865
n04fac30f216230d,0.4971981346607208
n04fc08f3a03558c,0.4495185315608978
n0514f94fcfa10dd,0.43059787154197693
n0516b5d28a9528b,0.652557909488678
n0543456559dd034,0.3723182678222656
n054509e408b38f7,0.4385068714618683
n054f83abdcc961c,0.529017448425293
n056940fbe178e10,0.6178745031356812
n0569e0b64ea25c1,0.3249850869178772
n057c2fbde488f78,0.3361329734325409
n057ffadec5a783d,0.7602745890617371
n05827c2df0e6950,0.47351014614105225
n058cfad2cfaa06f,0.4286508560180664
n05931a8f6d6a7c2,0.3378177881240845
n05981984167cc7b,0.5695176720619202
n05a5bb7dd5a6fdf,0.42693808674812317
n05a95f45a635ba3,0.6935067176818848
n05bf77fa3e63825,0.36359527707099915
n05c2563b5ae5d29,0.4482584595680237
n05cfc2a93d4b7cb,0.6771152019500732
n05d23d7c7a0f980,0.3426203727722168
n05dacda138495b9,0.3948427736759186
n05e00e8836070fa,0.5114645957946777
n05e969ccd4556be,0.4685763120651245
n060591e27e98bef,0.48405641317367554
n0608b290c430ae0,0.4048239290714264
n06219723b20afb2,0.4831235110759735
n06284248878beef,0.4901837110519409
n0629d6fb941dabd,0.36940518021583557
n06458ba5a816f76,0.6835314631462097
n064b8e25a952278,0.4471714198589325
n06557b9be26fb97,0.7473437786102295
n0663f62c9c31865,0.30789196491241455
n066d388b6e1e6f2,0.5837463736534119
n066e1d8336c310e,0.5700541734695435
n067475a99c553ac,0.4341180622577667
n068004b73439c17,0.46710658073425293
n0681c6608549f3b,0.3856813609600067
n06859fe9f0ac411,0.38779905438423157
n0685b7ec2c75138,0.17706723511219025
n068f25f48d9fa77,0.6879035234451294
n06a0145d024ebe5,0.5733243227005005
n06b78c66c505970,0.6084976196289062
n06d8322730abb92,0.35774025321006775
n06e54aef422e50f,0.29117903113365173
n06eaaecebc3fda8,0.541984498500824
n06eabafb5fc5c1c,0.341143935918808
n06f3ea48bfe0f99,0.39458581805229187
n06f86643195cc85,0.6684147715568542
n07176f208340cf1,0.3690546452999115
n071bb80df59ae5a,0.5728983283042908
n07285d308022288,0.3336545526981354
n073997beb9a622d,0.5011167526245117
n0740e0b63804a45,0.5523097515106201
n07576ad8a34b8ac,0.4040122628211975
n075a11e752ae31f,0.44616615772247314
n0763a2187d8a752,0.38212305307388306
n0764214f9f7fa66,0.5465870499610901
n0772b1d6be2dc7d,0.2580792009830475
n079fd270a05a851,0.47326886653900146
n07a8b16bfd0b929,0.4751240611076355
n07c9ada518a6999,0.38581910729408264
n07cd0a0ca17678d,0.3786795139312744
n07d091b37895be8,0.4560280442237854
n07e115c7cb41736,0.5942082405090332
n0801e32c5078345,0.5711151361465454
n080fbf2d656e3f4,0.5206708908081055
n08119bf492d06cf,0.5501734614372253
n08168bb01216a94,0.588866651058197
n081738c22b72ff7,0.5617791414260864
n082442d7bf4458e,0.14485324919223785
n08301e566019a5d,0.3451957106590271
n0833533bd7f0716,0.5796704888343811
n083d5b72ba3590a,0.42153695225715637
n0852a0743405215,0.45802363753318787
n0858284c30e1103,0.5001711249351501
n086b9655c1a3c05,0.3912757337093353
n086f4d0b0fb007b,0.5073265433311462
n08724a87e72e708,0.40862786769866943
n0874ad378263b6d,0.4698438346385956
n087bbdb1ed07b0b,0.4166540801525116
n08810d1f842fd4f,0.5717588663101196
n088da574ad19a7f,0.5786620378494263
n0894a88f24a8cce,0.2758132219314575
n08da202f3f5f5c9,0.3853910565376282
n08e729edcd065c5,0.47675368189811707
n08ebeae7c1f2bbe,0.35610926151275635
n08f21fcd5afc925,0.3348109722137451
n08fac7c4d829a2e,0.48711466789245605
n090d7367debd510,0.7069559097290039
n091cef5b8f88ed7,0.4395776391029358
n092b4acacb5363f,0.521498441696167
n092d15873d40a76,0.5257434844970703
n09375547cd8bf1c,0.3260967433452606
n093c95c124b24d6,0.5829491019248962
n095357f195f19db,0.4253288805484772
n095748e499063d7,0.4160875380039215
n0957a30c05bd284,0.4403727948665619
n0977d8e9321c94c,0.527571439743042
n0983a3332650958,0.2454744130373001
n0986ef6115ab1ce,0.3394050896167755
n0996f778b9ec4c2,0.6956145167350769
n09a02cf18e35fe9,0.3004455864429474
n09a4bd6913d9fca,0.37382835149765015
n09ce9df452c36e0,0.4500000476837158
n09cf62c42b3f8e4,0.7990688681602478
n09d3533861af0b4,0.624407172203064
n09d514667066f33,0.5964584946632385
n09d5a2d6c725bcc,0.40373483300209045
n09fb07dbe38dc31,0.49851444363594055
n09ff0eb3b98243b,0.6885484457015991
n0a0296ff22f6f85,0.5185960531234741
n0a1e4e580783384,0.5893739461898804
n0a1ef4b89b051de,0.3588561713695526
n0a207bbbaa8cb4c,0.38530710339546204
n0a25b2d9ff02c87,0.39428192377090454
n0a29548857fe45e,0.4650270342826843
n0a2bf437354fb5d,0.39308083057403564
n0a3fde54308d308,0.5824978351593018
n0a4939686993745,0.32991117238998413
n0a519108a1ae510,0.5409325957298279
n0a76323e6886770,0.46720969676971436
n0a82a19a74685ce,0.2778468728065491
n0a98616dab39af3,0.46468037366867065
n0a9e02aa5bdc1b5,0.15200605988502502
n0aa38928b9c255a,0.4677902162075043
n0ab30cbbc44bc5d,0.2820408046245575
n0ab663aae9cff23,0.20134592056274414
n0ac04c1113815ce,0.41661667823791504
n0ae105cc75e786e,0.35694339871406555
n0aece25f70b2667,0.493863970041275
n0af8ba831dac719,0.36162200570106506
n0aff13a9ab01f4c,0.6882923245429993
n0b097ee014a308a,0.48989182710647583
n0b1912185d62cd3,0.25766435265541077
n0b1baf101055f84,0.2507252097129822
n0b210a153423703,0.42302632331848145
n0b2553bd79d63db,0.49316099286079407
n0b2f30657187132,0.35655954480171204
n0b594ee260f1c73,0.4335120618343353
n0b64324937b74a5,0.25204557180404663
n0b8cbe11dda0fe9,0.3326033353805542
n0b8d8ade8f8012f,0.28612422943115234
n0baafad06f3c6c7,0.28044748306274414
n0bb3e660adef3e1,0.39419326186180115
n0bbf8155091d3f5,0.7750803232192993
n0bc4465630d513c,0.3236842453479767
n0bd84d42679eabe,0.5388080477714539
n0bdf03163451f38,0.37499743700027466
n0be9f10fe1488e0,0.2151367962360382
n0bf6a178155155c,0.6664265990257263
n0c14fd8937c4e90,0.5355281829833984
n0c1c2b884fb2cf7,0.4340415894985199
n0c1f2dca90c35a3,0.2850309908390045
n0c5cbfcc5e6a7d0,0.43168196082115173
n0c631eb21ba0b7b,0.548085629940033
n0c6723871c4dfe3,0.32492026686668396
n0c68c38df50260c,0.3798779845237732
n0c74fd846d2303b,0.618340015411377
n0c7c24d67b3fe4e,0.3199414908885956
n0c7d6814c0c2a8e,0.5449782609939575
n0c80c05a59fc2a2,0.3429560959339142
n0c92cc261490213,0.5172568559646606
n0c93ffae7a804af,0.4232952892780304
n0cae27fe92c61d0,0.3138101398944855
n0cb2b676943f21d,0.20213764905929565
n0cd79573d4626f7,0.45498162508010864
n0cdd6f98acb198f,0.7380412817001343
n0ce37548ad7e810,0.6511179208755493
n0ce9f516d694abc,0.31187736988067627
n0cff00cfc78a351,0.3877626359462738
n0d0fbabef40a863,0.57718425989151
n0d11e24e857c819,0.3810581564903259
n0d1b60371e3b35b,0.4224318265914917
n0d24b40ce08da25,0.3915417790412903
n0d39cb6baf401c9,0.4556533396244049
n0d42c820af24aae,0.4696360230445862
n0d68b0957ae5905,0.49145767092704773
n0d704ea7b6a9da6,0.5907518863677979
n0d71dc3d8269823,0.4524945318698883
n0d7b8a7579b1f91,0.5577491521835327
n0d85a438f3e9e5d,0.35598868131637573
n0d85eb5730de07d,0.5119324326515198
n0daece0396aa98e,0.6495192050933838
n0db0d5576d67ac3,0.7667363882064819
n0dbb6170f2515aa,0.37460753321647644
n0de1301b3917701,0.3847029507160187
n0dea4df55de0eb9,0.40089288353919983
n0deb6a31fe689ad,0.4527945816516876
n0def2aef2adc442,0.3842894434928894
n0df61b0edd4f921,0.4951722025871277
n0dfa16156cface6,0.45599883794784546
n0e029ef5d0edf1d,0.30304601788520813
n0e13ca802f3bdc9,0.4896155297756195
n0e178141c7e87a4,0.34198594093322754
n0e27cae9d6c26a2,0.6613511443138123
n0e3897eda7dcff8,0.19067125022411346
n0e43eaad18e1916,0.4576597809791565
n0e456626079adbc,0.39826086163520813
n0e48e3f9e073142,0.44511744379997253
n0e4e4708ae36cb8,0.5504738688468933
n0e5443073381e12,0.5036842823028564
n0e58f52822bcd0c,0.6352139711380005
n0e690e9b6b88aec,0.3550603985786438
n0e7ff5a4231b55b,0.4966389238834381
n0e846dc7d170307,0.6495036482810974
n0e8b0ded47da4d8,0.4888809621334076
n0e8dbaf7a2f7778,0.6590771079063416
n0e974230410f785,0.2586616277694702
n0ea7fc7d57c3e66,0.3229981064796448
n0eaacc18923841c,0.6973814964294434
n0eaff8c10f9061d,0.30290478467941284
n0eb5d59fbe5c24e,0.4976713955402374
n0edb7218d2db21d,0.4777693450450897
n0f0202993ddca4c,0.6000292897224426
n0f19eaec29708a7,0.4879007339477539
n0f1e3f07f5e5966,0.5712936520576477
n0f240424a5744b7,0.5030245184898376
n0f24a50f8cb223d,0.6877793073654175
n0f2c2acdf98dfee,0.3730935752391815
n0f4f47f21b3c412,0.3639954924583435
n0f4f5c5d15b22af,0.499203622341156
n0f671af3fd71c61,0.6020026206970215
n0f74076452f4721,0.4788416624069214
n0f7fc4456983838,0.4658868908882141
n0f8998fd7c1e67b,0.4702114760875702
n0f99a2fcae478ad,0.27129748463630676
n0f9a4989cd1df99,0.43210217356681824
n0fc49c71bb9c57d,0.5730213522911072
n0fc7208aa085eb0,0.5259029269218445
n0fc7f0210ed235d,0.4897848069667816
n0fe39c815897a1e,0.7403064966201782
n0fe998147a119c4,0.5912461876869202
n10039e48c4f537a,0.414676308631897
n102748d2a595fc9,0.6268388628959656
n10328ba626e403f,0.2645609974861145
n103820224556dcc,0.2795642912387848
n10428da7491a2f7,0.4749092757701874
n105d358fdb418fb,0.30777350068092346
n1074e50344d2eb9,0.31844133138656616
n1079ba48d0a179f,0.5028325915336609
n107c172109abcfa,0.38982897996902466
n107ec497629eb97,0.6057165861129761
n107fa1dc463f21c,0.5344259738922119
n107ff95e5bab249,0.4460476040840149
n108872e04a72ebb,0.363264262676239
n10899f7864d8cad,0.4777302145957947
n108b35b56f51ce9,0.7976188659667969
n108fd728f5c49e2,0.24503381550312042
n1090036b741effd,0.41231775283813477
n10a7741632e1f78,0.4487520754337311
n10aa3ea5356ce0e,0.3679739832878113
n10ab8bcce1f63cb,0.3408109247684479
n10adccb374697f5,0.6356078386306763
n10b84d6dc3b859d,0.7640728950500488
n10bb3689206f012,0.4144193232059479
n10c18e17f26c119,0.5741154551506042
n10d8712baebaee5,0.4593236446380615
n10e3bcca3f9f56b,0.5912929773330688
n1102ab222ebccf9,0.6279481649398804
n110cc7b6824a3f7,0.5951874256134033
n1112e2b743854e7,0.7663304209709167
n11179777db9a283,0.5177120566368103
n112ac9b101a4fa1,0.6601955890655518
n113af2acc27fbcd,0.20030942559242249
n1146373e574ffee,0.4677162170410156
n114ae0a46b9ba5e,0.2760078012943268
n1169eeecbad8474,0.4416666328907013
n116ace51b8a4db7,0.5182254910469055
n1177c9f962832e6,0.7813910841941833
n117e708ab7e7de8,0.38024815917015076
n11ab60f14be0f54,0.3542730510234833
n11bf0b1f7378b3d,0.63457852602005
n11ceef3b318460b,0.6168942451477051
n11d8479e8c1cbe9,0.2566683888435364
n11e0726c97ea410,0.5545480847358704
n11f967d8e3fbc50,0.4833945333957672
n11fe6125d096f4d,0.38125771284103394
n120678806aafc8c,0.4308049976825714
n1207165f368a1f6,0.419639527797699
n12074aa3b8e3f26,0.6933009624481201
n12109c057ac1b58,0.4622589945793152
n1215b9be9982d75,0.4546178877353668
n121eab0b8538ddb,0.6219097375869751
n1225771b039d2c9,0.3907661736011505
n124f8f1bca5d615,0.42122673988342285
n1256ca2540ebcf9,0.3411376476287842
n125da01c020e2ab,0.3770950436592102
n1266ee6418035cb,0.5108136534690857
n1271fd161dc81d4,0.6025301218032837
n12767298aa2bba9,0.4939213693141937
n1279f8ef41c2cc1,0.7853727340698242
n1282dff13c4d69a,0.630310595035553
n1294182238a3f24,0.49452030658721924
n12a6cfd4d1c1872,0.6261767745018005
n12ba35f82ec28c0,0.7181580066680908
n12db2b6c18a01cb,0.310638427734375
n12e12b90cd278fe,0.2767449915409088
n130a87c6b5e4220,0.3160412907600403
n13134c86b6144c9,0.5349999070167542
n1317c8ae974bda8,0.18981362879276276
n133358573b4861a,0.4622419476509094
n133bc7fde938b6f,0.12178266793489456
n133da623ec90c6b,0.25910142064094543
n134eeebbe018e5a,0.2528474032878876
n1351162d091fae6,0.3206700086593628
n13570fe47b7c052,0.5203102231025696
n1358faed15b1ff3,0.6650585532188416
n135ed5c5d6124b1,0.43196433782577515
n135eee71771e690,0.4500417113304138
n136a790867874b9,0.4068944454193115
n136f6404a8fd969,0.7086471319198608
n138a42a9d1edce5,0.5361427068710327
n13a74041baf46d6,0.585011899471283
n13aa6b6b7ecf819,0.5163201093673706
n13b540fd22fd8b0,0.47868794202804565
n13b5fc8a8df81c4,0.31471869349479675
n13b605f43208f87,0.3996082842350006
n13bb2f076b013b4,0.24232444167137146
n13c00c6a2423379,0.49978482723236084
n13c692688b157bb,0.5445734858512878
n13f68d47b0f0fb9,0.4158448874950409
n13fb6920297e10d,0.3613157868385315
n13fcb04c7ee71f7,0.7264130115509033
n14078ff1d83df7b,0.47210702300071716
n1413951ccd852e0,0.21283532679080963
n142218045cc58a1,0.13593213260173798
n14369ce6d5c118f,0.46466535329818726
n143af8444ae9a98,0.5082648396492004
n14474ddfbbc82e3,0.4896399676799774
n145a032cfb6d8ea,0.3477973937988281
n1460791a76b4a72,0.3244245946407318
n146bc14a82f2c8a,0.3631366491317749
n14855dea397929f,0.3044756054878235
n149f4cac62117ed,0.4361112117767334
n14a1e72ab901152,0.63747638463974
n14b42463cf4bb0e,0.517980694770813
n14b868f7b93356d,0.5380674600601196
n14b9d95e2bf5e48,0.450874388217926
n14c4b7b07344db8,0.7628413438796997
n14c8f4565830361,0.6140401363372803
n14dff6670025b99,0.548404335975647
n14e978f76f7828c,0.2608388364315033
n14efc4c0ea3a7a8,0.5548038482666016
n14f8d5f3eded9bb,0.3133823871612549
n150109016bbfd34,0.25169289112091064
n1505522499d00bb,0.30224329233169556
n1528008cc759e41,0.4654875099658966
n15385e90edaf0a0,0.447553813457489
n1543a17bf842b95,0.6601051092147827
n15457a5ec641f36,0.5053524971008301
n15490992d09a87a,0.3642493784427643
n156ffd7bb11e19b,0.4408979117870331
n158d9ce18b97003,0.3717299997806549
n159754a753c46f2,0.36991918087005615
n15b6008b0549153,0.24809259176254272
n15cef5020319b8e,0.6614927053451538
n15d5db372216e7e,0.44083499908447266
n15ea42de0b97fc0,0.5173606872558594
n15f10d496860dee,0.7294270396232605
n15f27d82de94f9c,0.5434133410453796
n15f9f7f74a48488,0.508723795413971
n15fcf51de6eb149,0.3887743651866913
n16036e6c9c5f9e7,0.5608837008476257
n160c4a18feca894,0.4266793131828308
n161b844073296f6,0.6610332131385803
n161c507b0ecba7f,0.4182722866535187
n16270b47edcb905,0.4311940371990204
n163844ba431b9a3,0.45707350969314575
n16496d7a6a05b97,0.5242167115211487
n1650217132cccd9,0.4885593354701996
n165c32cbdceebd3,0.3540777266025543
n165e79812f2b11a,0.2990746796131134
n167274d4735de94,0.4920516908168793
n1699a1d8e0025e6,0.43808427453041077
n16ac026a9d39555,0.07880585640668869
n16ac0ff9a580a92,0.48272404074668884
n16bfae64ead5744,0.6046268343925476
n16c8587af90eb09,0.5129750370979309
n16ef166ea06a465,0.5887462496757507
n1709c65030ce718,0.4741359055042267
n1719dedecf713b0,0.6722571849822998
n1754056871c9179,0.5094514489173889
n1763ac25c9c5fb7,0.30677300691604614
n177259be2b6d05e,0.50345778465271
n177609f489874ee,0.4365725815296173
n1777acffd07caa8,0.5113797187805176
n1777d42c8b84f63,0.48894959688186646
n177c19b4923758d,0.33752205967903137
n1780dacbdf949e7,0.614483118057251
n17833e2fc0da99a,0.28459101915359497
n1783712de095bc0,0.32050052285194397
n17907ab1ece92b7,0.3096407651901245
n17a6b1aabf4abde,0.489451140165329
n17abc4f06065c5f,0.7576236724853516
n17b790410610b9e,0.3984139561653137
n17c2cd19d794a7d,0.38353267312049866
n17c84f3feb61d51,0.5285417437553406
n17d529ce1790070,0.17151640355587006
n17da46d862ad593,0.42884257435798645
n17eb7026e84ad2e,0.32690808176994324
n17f0b898355f30b,0.6943032145500183
n17f94524bf74d29,0.5161550045013428
n180ea0c1b6a7020,0.5809264779090881
n180f5789cd65e13,0.3488488793373108
n180f79cf4cce11a,0.5176635384559631
n183d477b41cdf97,0.6772239208221436
n1848b559dbb8210,0.8791638612747192
n1850b0b8c3982c2,5.404168041422963E-4
n18678157d4702c0,0.2546006143093109
n1867e8d8f88623b,0.37853047251701355
n188840c22d71fa2,0.40028685331344604
n189619ad2221b50,0.2886127829551697
n18a5aa79905f410,0.6274233460426331
n18a65f473deff5c,0.5840272903442383
n18ce91371a174c0,0.6031266450881958
n18d86795d53f1e8,0.44580405950546265
n18de4901ff24fa3,0.5334483981132507
n18e0d0948b08529,0.24242107570171356
n18ed952319809fe,0.5833755135536194
n18eebedeb58272c,0.2895587086677551
n18f6b3dbf429bec,0.42242497205734253
n18fa3870793f515,0.511797308921814
n19155115d2798de,0.5133143067359924
n191d4bb2ea055d4,0.43822431564331055
n193be78457cb86e,0.592025876045227
n1946a6de18b5068,0.48184484243392944
n19797b6ba103a06,0.3492578864097595
n1981f49a4c9042b,0.5897606611251831
n1984f0d24f61abb,0.3103291094303131
n198c70eb04ff405,0.43531182408332825
n198dc2698ad3fb9,0.5886453986167908
n19a0ef6f7558da4,0.31456172466278076
n19c62ef5cf58544,0.5713959336280823
n19d149db65157dd,0.25910431146621704
n19ebd57e4539db9,0.36821287870407104
n19ecb493933e505,0.4154055118560791
n19f4c5faa9c647a,0.5030714869499207
n19f751a127aa7e4,0.4013941287994385
n19f9b52a2ee2536,0.5206859111785889
n19fa494ddef61c6,0.6285722851753235
n1a177b051837a10,0.5644639730453491
n1a205643af4aec1,0.5214470624923706
n1a3950d13d46118,0.46841874718666077
n1a3c982287508cf,0.2982260286808014
n1a4325c46ecc90d,0.5621848702430725
n1a46e8ceb98cffa,0.6426656246185303
n1a4f6b685257eea,0.5857596397399902
n1a67f5e360b200b,0.3781200349330902
n1a6da7d28cd04bb,0.47374460101127625
n1a95fd048f33e42,0.4941859245300293
n1a969f6a5864e19,0.09594754129648209
n1aac16bbb6a252f,0.5939676761627197
n1ad37e1a8259649,0.46265435218811035
n1add0c9cdd3fe23,0.39279332756996155
n1af763cda3173df,0.18730439245700836
n1af880656494063,0.3396989107131958
n1b0d15df1a6444c,0.519834578037262
n1b1683326d0c88f,0.292299747467041
n1b293444974f221,0.5574797987937927
n1b312df317d13d0,0.48248735070228577
n1b4347031a1267b,0.4895557761192322
n1b54e14f5b1d3a5,0.5516877770423889
n1b5c01018607d19,0.5095208287239075
n1b64306f989bcd7,0.6364081501960754
n1b666d1d6b6f713,0.38217124342918396
n1b8730571d59a84,0.4234042167663574
n1b8a03cfa284d89,0.5087398886680603
n1b8e193e8a5f5a9,0.46663156151771545
n1b9671e14686726,0.506957471370697
n1b9c7ba3aef68a5,0.538994312286377
n1ba3812db281314,0.3737216889858246
n1bb695ab3ec8b89,0.42025095224380493
n1bd93913ee80c62,0.4169420599937439
n1bf3d30ba59f1bc,0.6141875386238098
n1c1a4f085a490f6,0.4813476800918579
n1c3438018985894,0.5809929370880127
n1c35338f364f878,0.49421241879463196
n1c436b7005ff7f3,0.43357571959495544
n1c47836253e1bf5,0.5790286064147949
n1c4e27da3d8397f,0.47201600670814514
n1c64422a52088fe,0.5863667726516724
n1c682db86f164f7,0.553071141242981
n1c6cef864cb6ba4,0.22946813702583313
n1c72c74fc3e6194,0.37335968017578125
n1c745ff2dc26749,0.374041348695755
n1c7acadcf0e7143,0.5344655513763428
n1c94ec2e22e50ea,0.4678295850753784
n1c97649d13239b5,0.5211643576622009
n1c97c3e98e72e19,0.3591575026512146
n1c992d2f78aeb58,0.567039430141449
n1ca46d08ef8f6d6,0.5759313106536865
n1cab4f94c1516ca,0.30881085991859436
n1cbb26c7985320c,0.4600565433502197
n1cbc7834d5d55b1,0.44361886382102966
n1cc852470cd4975,0.2658208906650543
n1cd751af865e76e,0.6180570721626282
n1ceb98500379097,0.4583560526371002
n1ced9457764155e,0.48556604981422424
n1cf1e1130dfe3e4,0.3372969627380371
n1d07eb5578e89a8,0.44278857111930847
n1d0ab48623175df,0.6326847076416016
n1d12f3ca085f77a,0.5644505023956299
n1d1b68498f04a12,0.31971362233161926
n1d24c14b57a26a2,0.5329858660697937
n1d310df3f79fff9,0.4009507894515991
n1d47e61c57d07c0,0.42717623710632324
n1d72fbeec7395d9,0.3171585202217102
n1d73ff46d03afff,0.43159428238868713
n1d7b101d8d93889,0.6104682087898254
n1d8136991502714,0.6496213674545288
n1daf4cbeb964f2f,0.3073967397212982
n1dd3ad7cca35a03,0.45375800132751465
n1dd5fbf88abe5d9,0.4070656895637512
n1ddb62ca4d476c4,0.5778217315673828
n1deed91dc358a25,0.49737298488616943
n1dfcdb6fa6a304c,0.5023639798164368
n1e12a66ced045d0,0.5116757750511169
n1e15b5d4623be77,0.5012451410293579
n1e180bee312f95d,0.47361883521080017
n1e19b40fcd26619,0.35996168851852417
n1e2000715acc5ee,0.4387146234512329
n1e29ff569801f29,0.2960616946220398
n1e3f95206ec87e1,0.19664619863033295
n1e4079dd8037cb0,0.5123631954193115
n1e535dbf4329e96,0.4223862588405609
n1e57a477cdafed4,0.34116485714912415
n1e5e0776314e997,0.5633307695388794
n1e60106855ada9b,0.37444764375686646
n1e92819d47621b2,0.724858283996582
n1e94b1cc6b65903,0.36592087149620056
n1e9c8a68496c2e0,0.3782414495944977
n1ea522daf7393e4,0.43621018528938293
n1eaad6099b750c4,0.5026587843894958
n1eb28deebf00fe4,0.44086721539497375
n1eb447e70e9781e,0.3980902433395386
n1eebbcd872739c5,0.4241713583469391
n1ef1d120bdaf038,0.4799864888191223
n1ef3fef2e243294,0.5887636542320251
n1eff7ee700af3b9,0.46577152609825134
n1effa2d609cf2c0,0.232994943857193
n1f0734bf4562a9e,0.3997519016265869
n1f0a7530cc870ff,0.3745233118534088
n1f0cc05a22db836,0.6091455817222595
n1f10611fa1374fe,0.4686693251132965
n1f1e97a617a2816,0.693967342376709
n1f2285b6fb16278,0.32685160636901855
n1f2785014346f44,0.8335415124893188
n1f3a2271fd1de1b,0.6476830840110779
n1f3dc3e1b6bb093,0.40656334161758423
n1f47ad1cb1b1328,0.4309709370136261
n1f48268eda36cfe,0.5223517417907715
n1f4c23158e80960,0.3338366448879242
n1f90df6e3e253de,0.3577177822589874
n1f9e8b613386b2b,0.26548540592193604
n1fa1f2a328868b4,0.30106398463249207
n1fa739fdc1de27a,0.5830296277999878
n1fac527e920dcb3,0.5235819220542908
n1fb57e79e408fe5,0.40738609433174133
n1fb7465a52a8d64,0.5537494421005249
n1fbdd45cfb878a0,0.42388448119163513
n1fd0013a1797d06,0.42146992683410645
n1fd25a86e440945,0.3665107488632202
n1fe6234c0dc51a6,0.47317007184028625
n1fee7e9db628986,0.47635185718536377
n2004151e0d82b56,0.7796732187271118
n2008a503a1b9341,0.7810826301574707
n2015878e25b48a8,0.44887852668762207
n2024ca004d3c750,0.4253135025501251
n203801ab2a1d59b,0.731779932975769
n20408836f78fde5,0.530243992805481
n2052188a9e23b0f,0.6920863389968872
n205af3c6ed4546e,0.5410404801368713
n206957b5852788d,0.5926209688186646
